id,name,Result
4404,Axel Olson,✅ Found to fetch entity
4502,Olivia Parker,✅ Found to fetch entity
4608,Lil Picard,✅ Found to fetch entity
267,counterculture,is added movements table
267,counterculture,is found in movements table
267,4608,is added in human_movement table
267,4608,is found in human_movement table
220,avant-garde,is found in movements table
220,4608,is added in human_movement table
220,4608,is found in human_movement table
4678,Gaetano Pompa,✅ Found to fetch entity
4714,Jane Poupelet,✅ Found to fetch entity
4719,Lucio Pozzi,✅ Found to fetch entity
4926,Robert Riggs,✅ Found to fetch entity
5016,James Rosati,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,5016,is added in human_movement table
87,5016,is found in human_movement table
5262,Ben Schonzeit,✅ Found to fetch entity
5285,Douglas Schwartz,✅ Found to fetch entity
5300,Patrick Scott,✅ Found to fetch entity
5381,Judith Shea,✅ Found to fetch entity
5525,Eve Sonneman,✅ Found to fetch entity
5691,Max Arthur Stremel,✅ Found to fetch entity
5815,Al Taylor,✅ Found to fetch entity
5839,Nahum Tevet,✅ Found to fetch entity
104,Minimalism,is found in movements table
104,5839,is added in human_movement table
104,5839,is found in human_movement table
5898,Kristians Tonny,✅ Found to fetch entity
3,Surrealism,is found in movements table
3,5898,is added in human_movement table
3,5898,is found in human_movement table
6120,Jorge de la Vega,✅ Found to fetch entity
6162,André Villeboeuf,✅ Found to fetch entity
6330,Harold Weston,✅ Found to fetch entity
6435,Paul Wonner,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,6435,is added in human_movement table
87,6435,is found in human_movement table
6658,Louis Malteste,✅ Found to fetch entity
6920,Keith Coventry,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,6920,is added in human_movement table
48,6920,is found in human_movement table
7355,Sigurd Persson,✅ Found to fetch entity
7409,Cecil Stephenson,✅ Found to fetch entity
7471,Hélène Delprat,✅ Found to fetch entity
7538,Henry Bond,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,7538,is added in human_movement table
48,7538,is found in human_movement table
7605,Emil Hoppe,✅ Found to fetch entity
7719,Sven Dalsgaard,✅ Found to fetch entity
7938,Tom Dixon,✅ Found to fetch entity
7974,Ivan Shagin,✅ Found to fetch entity
8125,Massimo Scolari,✅ Found to fetch entity
8651,Matthias Hoch,✅ Found to fetch entity
8902,Terence Riley,✅ Found to fetch entity
10328,Alvin Lustig,✅ Found to fetch entity
19238,Tim Rollins,✅ Found to fetch entity
22719,Manfred Pernice,✅ Found to fetch entity
23264,Claudy Jongstra,✅ Found to fetch entity
24425,Jacques-André Boiffard,✅ Found to fetch entity
24602,Andreas Walser,✅ Found to fetch entity
24770,Miriam Bäckström,✅ Found to fetch entity
26155,Fernando Bryce,✅ Found to fetch entity
26393,Greg Lynn,✅ Found to fetch entity
26637,Glen Luchford,✅ Found to fetch entity
26871,Lars Tunbjörk,✅ Found to fetch entity
27154,Anne Chu,✅ Found to fetch entity
27325,Hans Watzek,✅ Found to fetch entity
27966,Nayland Blake,✅ Found to fetch entity
28195,Christiane Baumgartner,✅ Found to fetch entity
28812,Lucy Skaer,✅ Found to fetch entity
29430,Dan Perjovschi,✅ Found to fetch entity
29592,Thomas Locher,✅ Found to fetch entity
29972,Kota Ezawa,✅ Found to fetch entity
30884,Patrick Corillon,✅ Found to fetch entity
30897,Michael Elmgreen,✅ Found to fetch entity
30938,Noritoshi Hirakawa,✅ Found to fetch entity
30991,J. Abbott Miller,✅ Found to fetch entity
31011,Rob Pruitt,✅ Found to fetch entity
8,pop art,is found in movements table
8,31011,is added in human_movement table
8,31011,is found in human_movement table
31012,Florian Pumhösl,✅ Found to fetch entity
32121,James Young,✅ Found to fetch entity
33398,Leo Matiz,✅ Found to fetch entity
33737,Robert Cahen,✅ Found to fetch entity
62,classical music,is found in movements table
62,33737,is added in human_movement table
62,33737,is found in human_movement table
34841,Donigan Cumming,✅ Found to fetch entity
34894,Pratibha Parmar,✅ Found to fetch entity
35122,Heinz Gappmayr,✅ Found to fetch entity
35468,Claudia Von Alemann,✅ Found to fetch entity
35515,Gusztáv Hámos,✅ Found to fetch entity
35906,Lotty Rosenfeld,✅ Found to fetch entity
12,Fluxus,is found in movements table
12,35906,is added in human_movement table
12,35906,is found in human_movement table
36950,Yoriaki Matsudaira,✅ Found to fetch entity
37071,Glenn O'Brien,✅ Found to fetch entity
37617,Igor Kopystiansky,✅ Found to fetch entity
37779,Jeff Preiss,✅ Found to fetch entity
38013,Joan Semmel,✅ Found to fetch entity
56,feminist art,is found in movements table
56,38013,is added in human_movement table
56,38013,is found in human_movement table
54,hyperrealism,is found in movements table
54,38013,is added in human_movement table
54,38013,is found in human_movement table
39052,Max Penson,✅ Found to fetch entity
39651,Anne Collier,✅ Found to fetch entity
39822,Phil Collins,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,39822,is added in human_movement table
48,39822,is found in human_movement table
39853,Stephen Vitiello,✅ Found to fetch entity
40057,Sanford Biggers,✅ Found to fetch entity
40531,Senga Nengudi,✅ Found to fetch entity
41241,Takuma Nakahira,✅ Found to fetch entity
41310,Noah Purifoy,✅ Found to fetch entity
41444,Ernst Moritz Engert,✅ Found to fetch entity
41664,Wael Shawky,✅ Found to fetch entity
45807,Judith Scott,✅ Found to fetch entity
59,outsider art,is found in movements table
59,45807,is added in human_movement table
59,45807,is found in human_movement table
47164,Patrick Nagel,✅ Found to fetch entity
47237,Brian Griffin,✅ Found to fetch entity
49157,Sanne Sannes,✅ Found to fetch entity
49837,Mark Brusse,✅ Found to fetch entity
66134,Otto Haesler,✅ Found to fetch entity
57,Neues Bauen,is found in movements table
57,66134,is added in human_movement table
57,66134,is found in human_movement table
107890,Fabien Loris,✅ Found to fetch entity
133268,Charlotte Rudolph,✅ Found to fetch entity
133875,Tom Russell,✅ Found to fetch entity
134959,Noa Eshkol,✅ Found to fetch entity
136206,Kazuya Sakai,✅ Found to fetch entity
137242,Virgil Abloh,✅ Found to fetch entity
9,David Aronson,✅ Found to fetch entity
344,Hannelore Baron,✅ Found to fetch entity
545,Domenico Bianchi,✅ Found to fetch entity
694,Dorr Bothwell,✅ Found to fetch entity
747,Pieter Brattinga,✅ Found to fetch entity
928,Jo Ann Callis,✅ Found to fetch entity
1047,Pérez Celis,✅ Found to fetch entity
1163,Chema Cobo,✅ Found to fetch entity
1411,Ron Davis,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,1411,is added in human_movement table
87,1411,is found in human_movement table
1505,Gérard Deschamps,✅ Found to fetch entity
1557,Eugenio Dittborn,✅ Found to fetch entity
1856,Gabriel Fernández Ledesma,✅ Found to fetch entity
2070,Paul Gangolf,✅ Found to fetch entity
2105,William Gedney,✅ Found to fetch entity
2391,Svavar Guðnason,✅ Found to fetch entity
2394,Jesús Guerrero Galvan,✅ Found to fetch entity
66,Mexican muralism,is found in movements table
66,2394,is added in human_movement table
66,2394,is found in human_movement table
2451,Raoul Hague,✅ Found to fetch entity
2759,Sipke Huismans,✅ Found to fetch entity
2784,Paul Huxley,✅ Found to fetch entity
2803,Ikkō Narahara (奈良原一高),✅ Found to fetch entity
2850,Takeji Iwamiya,✅ Found to fetch entity
2933,Harold Jones,✅ Found to fetch entity
2934,Joe Jones,✅ Found to fetch entity
12,Fluxus,is found in movements table
12,2934,is added in human_movement table
12,2934,is found in human_movement table
2988,Morris Kantor,✅ Found to fetch entity
21,Catalan modernism,is found in movements table
21,2988,is added in human_movement table
21,2988,is found in human_movement table
1,Cubism,is found in movements table
1,2988,is added in human_movement table
1,2988,is found in human_movement table
3056,Roland Kempe,✅ Found to fetch entity
3267,Harry van Kruiningen,✅ Found to fetch entity
3699,Lucien Mainssieux,✅ Found to fetch entity
3765,Joseph Margulies,✅ Found to fetch entity
3780,Gino Marotta,✅ Found to fetch entity
3803,Raúl Martínez,✅ Found to fetch entity
4103,Carl Morris,✅ Found to fetch entity
4186,Robert Murray,✅ Found to fetch entity
4270,Bea Nettles,✅ Found to fetch entity
4434,George Ortman,✅ Found to fetch entity
4466,Homer Page,✅ Found to fetch entity
4468,Andrzej Pagowski,✅ Found to fetch entity
4482,Jerzy Panek,✅ Found to fetch entity
4599,Coles Phillips,✅ Found to fetch entity
4660,Alfred Pohl,✅ Found to fetch entity
4813,Edward Ranney,✅ Found to fetch entity
4850,Josua Reichert,✅ Found to fetch entity
4939,Humberto Rivas,✅ Found to fetch entity
4974,Juan Antonio Roda,✅ Found to fetch entity
4989,Kurt Roesch,✅ Found to fetch entity
5122,Attilio Salemme,✅ Found to fetch entity
5127,John Salt,✅ Found to fetch entity
210,photorealism,is found in movements table
210,5127,is added in human_movement table
210,5127,is found in human_movement table
5190,Diet Sayler,✅ Found to fetch entity
50,Constructivism,is found in movements table
50,5190,is added in human_movement table
50,5190,is found in human_movement table
5212,Gustav Schenk,✅ Found to fetch entity
5223,Edwin Schlossberg,✅ Found to fetch entity
5462,Birgit Skiöld,✅ Found to fetch entity
5583,Peter Stackpole,✅ Found to fetch entity
5589,Otto Arpke,✅ Found to fetch entity
5644,Gary Stephan,✅ Found to fetch entity
5660,Norman Stevens,✅ Found to fetch entity
5729,Carol Summers,✅ Found to fetch entity
6224,August Walla,✅ Found to fetch entity
6255,Sadao Watanabe,✅ Found to fetch entity
6280,Harry Mohr Weese,✅ Found to fetch entity
6315,Wolfgang von Wersin,✅ Found to fetch entity
6454,Don Worth,✅ Found to fetch entity
6506,Hodaka Yoshida,✅ Found to fetch entity
6644,Roberto Barni,✅ Found to fetch entity
6815,Jimmy DeSana,✅ Found to fetch entity
6855,Gretchen Bender,✅ Found to fetch entity
6863,Robert Stackhouse,✅ Found to fetch entity
6888,Michael Bierut,✅ Found to fetch entity
7116,Judith Francisca Baca,✅ Found to fetch entity
268,National Chicano Moratorium Committee Against the Vietnam War,is added movements table
268,National Chicano Moratorium Committee Against the Vietnam War,is found in movements table
268,7116,is added in human_movement table
268,7116,is found in human_movement table
7317,Donato D'Urbino,✅ Found to fetch entity
7381,Bertel Gardberg,✅ Found to fetch entity
7424,George Howe,✅ Found to fetch entity
7442,Lella Vignelli,✅ Found to fetch entity
7575,Winy Maas,✅ Found to fetch entity
7608,Otto Schönthal,✅ Found to fetch entity
7718,Mogens Balle,✅ Found to fetch entity
8032,Belkis Ayón,✅ Found to fetch entity
8085,Sari Dienes,✅ Found to fetch entity
8089,Christopher Bucklow,✅ Found to fetch entity
8102,Paul Nelson,✅ Found to fetch entity
8122,Fabian Marcaccio,✅ Found to fetch entity
8194,Michael Wesely,✅ Found to fetch entity
8237,Hajo Rose,✅ Found to fetch entity
8316,Esteban Francés,✅ Found to fetch entity
3,Surrealism,is found in movements table
3,8316,is added in human_movement table
3,8316,is found in human_movement table
17332,Bernhard Leitner,✅ Found to fetch entity
22617,Hani Rashid,✅ Found to fetch entity
23421,Christina Ramberg,✅ Found to fetch entity
56,feminist art,is found in movements table
56,23421,is added in human_movement table
56,23421,is found in human_movement table
222,Chicago Imagists,is found in movements table
222,23421,is added in human_movement table
222,23421,is found in human_movement table
24576,František Vobecký,✅ Found to fetch entity
24859,Elinor Carucci,✅ Found to fetch entity
26465,Josiah McElheny,✅ Found to fetch entity
28048,Barry Frydlender,✅ Found to fetch entity
28549,Martin Assig,✅ Found to fetch entity
28602,Jaime Davidovich,✅ Found to fetch entity
12,Fluxus,is found in movements table
12,28602,is added in human_movement table
12,28602,is found in human_movement table
28613,Martin Eder,✅ Found to fetch entity
28781,Eva Rothschild,✅ Found to fetch entity
28806,Andreas Siekmann,✅ Found to fetch entity
28847,Kelley Walker,✅ Found to fetch entity
30271,Sze Tsung Leong,✅ Found to fetch entity
30883,Nathan Coley,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,30883,is added in human_movement table
48,30883,is found in human_movement table
31034,Hubert Schmalix,✅ Found to fetch entity
31242,Bill Morrison,✅ Found to fetch entity
31292,Monika Sosnowska,✅ Found to fetch entity
33825,Aleksandra Mir,✅ Found to fetch entity
34851,Irit Batsry,✅ Found to fetch entity
34862,Jon Alpert,✅ Found to fetch entity
34869,Kevin Godley,✅ Found to fetch entity
34871,Lol Crème,✅ Found to fetch entity
34945,Rudi Dolezal,✅ Found to fetch entity
35516,Guy Ben-Ner,✅ Found to fetch entity
35538,Katsuhiro Yamaguchi,✅ Found to fetch entity
35564,Elsa Stansfield,✅ Found to fetch entity
35980,Gedi Sibony,✅ Found to fetch entity
37179,Martín Ramírez,✅ Found to fetch entity
37694,Jean Tschumi,✅ Found to fetch entity
39487,Armando Andrade Tudela,✅ Found to fetch entity
39633,Jacques Charlier,✅ Found to fetch entity
39856,Henry Patrick Raleigh,✅ Found to fetch entity
39912,Andrei Ujică,✅ Found to fetch entity
39961,Tauba Auerbach,✅ Found to fetch entity
40859,Annemarie Heinrich,✅ Found to fetch entity
41554,Ivan Kožarić,✅ Found to fetch entity
42750,Tom Hunter,✅ Found to fetch entity
44768,Diana Agrest,✅ Found to fetch entity
44883,Camille Henrot,✅ Found to fetch entity
45282,Felipe Ehrenberg,✅ Found to fetch entity
45801,Ed Clark,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,45801,is added in human_movement table
87,45801,is found in human_movement table
48044,Anna Boghiguian,✅ Found to fetch entity
48186,George Hand Wright,✅ Found to fetch entity
48318,Ben Johnson,✅ Found to fetch entity
48324,Catherine Yass,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,48324,is added in human_movement table
48,48324,is found in human_movement table
48440,Werner David Feist,✅ Found to fetch entity
48774,Luc Delahaye,✅ Found to fetch entity
49122,Michael Gitlin,✅ Found to fetch entity
49584,Shaun Gladwell,✅ Found to fetch entity
50083,Richard Learoyd,✅ Found to fetch entity
67288,Whitfield Lovell,✅ Found to fetch entity
67622,Feliza Bursztyn,✅ Found to fetch entity
68261,Marie Losier,✅ Found to fetch entity
69879,Aubrey Powell,✅ Found to fetch entity
74339,Saloua Raouda Choucair,✅ Found to fetch entity
64,abstract art,is found in movements table
64,74339,is added in human_movement table
64,74339,is found in human_movement table
176,Hurufiyya movement,is found in movements table
176,74339,is added in human_movement table
176,74339,is found in human_movement table
134179,Huguette Caland,✅ Found to fetch entity
135226,Rose Finn-Kelcey,✅ Found to fetch entity
135871,Friedrich König,✅ Found to fetch entity
137004,Nanos Valaoritis,✅ Found to fetch entity
137966,Samia Halaby,✅ Found to fetch entity
138471,Paul Bonet,✅ Found to fetch entity
40,Jussuf Abbo,✅ Found to fetch entity
61,Alice Adams,✅ Found to fetch entity
88,Gregory Ain,✅ Found to fetch entity
118,Alexander Alland,✅ Found to fetch entity
161,Clarence William Anderson,✅ Found to fetch entity
233,Lawrence Atkinson,✅ Found to fetch entity
507,Cundo Bermúdez,✅ Found to fetch entity
562,Robert J. Bingham,✅ Found to fetch entity
793,Stig Brøgger,✅ Found to fetch entity
828,Donald Brun,✅ Found to fetch entity
839,Gernot Bubenik,✅ Found to fetch entity
878,Ian Burn,✅ Found to fetch entity
23,conceptual art,is found in movements table
23,878,is added in human_movement table
23,878,is found in human_movement table
178,Art & Language,is found in movements table
178,878,is added in human_movement table
178,878,is found in human_movement table
1126,Nicolai Cikovsky,✅ Found to fetch entity
1612,Tom Drahos,✅ Found to fetch entity
1687,Benni Efrat,✅ Found to fetch entity
1700,Hans Eijkelboom,✅ Found to fetch entity
1896,Joel Fisher,✅ Found to fetch entity
1939,Lauren Ford,✅ Found to fetch entity
1941,Pere Formiguera,✅ Found to fetch entity
1991,Leonard French,✅ Found to fetch entity
2060,Frank Gallo,✅ Found to fetch entity
2104,Sonia Gechtoff,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,2104,is added in human_movement table
87,2104,is found in human_movement table
2152,Ruth Gikow,✅ Found to fetch entity
2160,Gregory Gillespie,✅ Found to fetch entity
2322,Gertrude Greene,✅ Found to fetch entity
64,abstract art,is found in movements table
64,2322,is added in human_movement table
64,2322,is found in human_movement table
2334,Hermann Gretsch,✅ Found to fetch entity
2354,René Groebli,✅ Found to fetch entity
2387,Klaas Gubbels,✅ Found to fetch entity
2446,Otto Hagel,✅ Found to fetch entity
2545,Paul Haustein,✅ Found to fetch entity
2668,Stefan Hirsch,✅ Found to fetch entity
2673,Franz Hitzler,✅ Found to fetch entity
2717,Lorenzo Homar,✅ Found to fetch entity
2761,John Hultberg,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,2761,is added in human_movement table
87,2761,is found in human_movement table
2816,Genichiro Inokuma,✅ Found to fetch entity
2929,Ynez Johnston,✅ Found to fetch entity
2935,John Paul Jones,✅ Found to fetch entity
2936,Pirkle Jones,✅ Found to fetch entity
3050,Leon Kelly,✅ Found to fetch entity
3053,Paul Kelpe,✅ Found to fetch entity
64,abstract art,is found in movements table
64,3053,is added in human_movement table
64,3053,is found in human_movement table
3074,Jon Kessler,✅ Found to fetch entity
3087,William Kienbusch,✅ Found to fetch entity
3167,Christopher Knowles,✅ Found to fetch entity
3257,Vilem Kriz,✅ Found to fetch entity
3393,William G. Larson,✅ Found to fetch entity
3625,Hans Luckhardt,✅ Found to fetch entity
3678,Bea Maddock,✅ Found to fetch entity
3870,Henry McCarter,✅ Found to fetch entity
3907,Howard Mehring,✅ Found to fetch entity
3961,Lucjan Mianowski,✅ Found to fetch entity
4180,Catherine Murphy,✅ Found to fetch entity
4236,Jacques Nathan-Garamond,✅ Found to fetch entity
4251,Joseph Nechvatal,✅ Found to fetch entity
4258,Joan Nelson,✅ Found to fetch entity
4344,Thomas Nozkowski,✅ Found to fetch entity
4478,Sven Palmqvist,✅ Found to fetch entity
4683,Jacqueline Poncelet,✅ Found to fetch entity
4799,Gunter Rambow,✅ Found to fetch entity
4872,Marcia Resnick,✅ Found to fetch entity
4983,Manuel Rodríguez Lozano,✅ Found to fetch entity
66,Mexican muralism,is found in movements table
66,4983,is added in human_movement table
66,4983,is found in human_movement table
4999,Gilbert Rohde,✅ Found to fetch entity
5011,Gust Romijn,✅ Found to fetch entity
5051,Paul Rotterdam,✅ Found to fetch entity
5071,Leo Rubinfien,✅ Found to fetch entity
5313,Paul Adolf Seehaus,✅ Found to fetch entity
7,Expressionism,is found in movements table
7,5313,is added in human_movement table
7,5313,is found in human_movement table
5327,Alfred Seiland,✅ Found to fetch entity
5599,Julian Stanczak,✅ Found to fetch entity
5646,Magnus Stephensen,✅ Found to fetch entity
5666,Nanny Still,✅ Found to fetch entity
5953,Oswald Tschirtner,✅ Found to fetch entity
6142,David Vestal,✅ Found to fetch entity
6410,Kurt Wirth,✅ Found to fetch entity
6484,Takeo Yamaguchi,✅ Found to fetch entity
6732,Hananiah Harari,✅ Found to fetch entity
6754,Sidney Shapiro,✅ Found to fetch entity
6966,Edward Larrabee Barnes,✅ Found to fetch entity
7101,James Romberger,✅ Found to fetch entity
7180,"Pininfarina (Battista ""Pinin"" Farina)",✅ Found to fetch entity
7494,Sue Williams,✅ Found to fetch entity
7664,John Claude White,✅ Found to fetch entity
7834,Rose Mandel,✅ Found to fetch entity
7847,Raphael Montañez Ortiz,✅ Found to fetch entity
7896,Stephen Westfall,✅ Found to fetch entity
8062,Hans Coray,✅ Found to fetch entity
8259,Willem Hendrik Gispen,✅ Found to fetch entity
8328,Polly Apfelbaum,✅ Found to fetch entity
8399,Pierre Gauchat,✅ Found to fetch entity
8928,Coop Himmelb(l)au,✅ Found to fetch entity
12171,Nikolai Kul'bin,✅ Found to fetch entity
22284,Masayuki Nagare,✅ Found to fetch entity
22481,Manfredo Massironi,✅ Found to fetch entity
22935,Matthew Ritchie,✅ Found to fetch entity
24586,Alma Siedhoff-Buscher,✅ Found to fetch entity
24771,Oliver Boberg,✅ Found to fetch entity
25977,Jessica Diamond,✅ Found to fetch entity
26421,Louise Wilson,✅ Found to fetch entity
26446,Simone Nieweg,✅ Found to fetch entity
27436,Farshid Moussavi,✅ Found to fetch entity
27822,Melanie Smith,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,27822,is added in human_movement table
48,27822,is found in human_movement table
28232,Bob Noorda,✅ Found to fetch entity
28543,Hurvin Anderson,✅ Found to fetch entity
48,contemporary art,is found in movements table
48,28543,is added in human_movement table
48,28543,is found in human_movement table
28570,Carol Bove,✅ Found to fetch entity
28742,Paulina Olowska,✅ Found to fetch entity
30654,Gary Hincks,✅ Found to fetch entity
30723,Amanda Levete,✅ Found to fetch entity
30916,Simryn Gill,✅ Found to fetch entity
30923,Franz Graf,✅ Found to fetch entity
31020,Willem de Rooij,✅ Found to fetch entity
31033,Markus Schinwald,✅ Found to fetch entity
31308,Aloys Zötl,✅ Found to fetch entity
32750,Chip Lord,✅ Found to fetch entity
32792,David Askevold,✅ Found to fetch entity
33197,Yves Béhar,✅ Found to fetch entity
34462,Marine Hugonnier,✅ Found to fetch entity
34708,Sterling Ruby,✅ Found to fetch entity
34821,Bob Giraldi,✅ Found to fetch entity
34825,Bruce Gowers,✅ Found to fetch entity
35340,Amar Kanwar,✅ Found to fetch entity
35474,Jacques Louis Nyst,✅ Found to fetch entity
35796,Henry Flynt,✅ Found to fetch entity
12,Fluxus,is found in movements table
12,35796,is added in human_movement table
12,35796,is found in human_movement table
36892,Song Dong,✅ Found to fetch entity
38687,Carmela Gross,✅ Found to fetch entity
38858,Deana Lawson,✅ Found to fetch entity
41251,John Outterbridge,✅ Found to fetch entity
41479,Jean Badovici,✅ Found to fetch entity
41758,Iván Hevesy,✅ Found to fetch entity
42265,Alexey Pajitnov,✅ Found to fetch entity
43480,Thomas Lanigan-Schmidt,✅ Found to fetch entity
215,Pattern and Decoration,is found in movements table
215,43480,is added in human_movement table
215,43480,is found in human_movement table
44508,Delia Smith,✅ Found to fetch entity
45203,Heidi Bucher,✅ Found to fetch entity
46584,Leo Fender,✅ Found to fetch entity
47288,András Wahorn,✅ Found to fetch entity
47458,Sarah Grilo,✅ Found to fetch entity
47956,Uche Okeke,✅ Found to fetch entity
48095,Sou Fujimoto,✅ Found to fetch entity
48280,Hal Missingham,✅ Found to fetch entity
140,realism,is found in movements table
140,48280,is added in human_movement table
140,48280,is found in human_movement table
48422,Sven-Åke Johansson,✅ Found to fetch entity
50018,Franz Weissmann,✅ Found to fetch entity
66091,Lois Dodd,✅ Found to fetch entity
69483,Mark Stewart,✅ Found to fetch entity
69898,Françoise Janicot,✅ Found to fetch entity
73104,Julia Scher,✅ Found to fetch entity
73693,Wang Qingsong,✅ Found to fetch entity
74134,Boyd Rice,✅ Found to fetch entity
131607,Benode Behari Mukherjee,✅ Found to fetch entity
132734,Hans Behrendt,✅ Found to fetch entity
133356,Wang Shu,✅ Found to fetch entity
134119,Barbara Rossi,✅ Found to fetch entity
222,Chicago Imagists,is found in movements table
222,134119,is added in human_movement table
222,134119,is found in human_movement table
137062,Robert Farris Thompson,✅ Found to fetch entity
137438,Louis Oppenheim,✅ Found to fetch entity
37,Jules Aarons,✅ Found to fetch entity
143,Irving Amen,✅ Found to fetch entity
257,Pierre Ayot,✅ Found to fetch entity
279,Frank Badur,✅ Found to fetch entity
324,Rudolf Baranik,✅ Found to fetch entity
473,Jim Bengston,✅ Found to fetch entity
476,Henry Hamilton Bennett,✅ Found to fetch entity
673,Peter Booth,✅ Found to fetch entity
860,John G. Bullock,✅ Found to fetch entity
991,Mario Carrieri,✅ Found to fetch entity
1031,Rosemarie Castoro,✅ Found to fetch entity
1070,Walter Chappell,✅ Found to fetch entity
1117,Halina Chrostowska,✅ Found to fetch entity
1225,George Constant,✅ Found to fetch entity
1344,Ronnie Cutrone,✅ Found to fetch entity
8,pop art,is found in movements table
8,1344,is added in human_movement table
8,1344,is found in human_movement table
1409,Lynn Davis,✅ Found to fetch entity
1659,Caroline Durieux,✅ Found to fetch entity
1697,Hermann Eidenbenz,✅ Found to fetch entity
1729,Jules Engel,✅ Found to fetch entity
1804,Thomaz Farkas,✅ Found to fetch entity
1981,David Fredenthal,✅ Found to fetch entity
2064,José Gamarra,✅ Found to fetch entity
2217,Shirley Goldfarb,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,2217,is added in human_movement table
87,2217,is found in human_movement table
2368,Maurice Grosser,✅ Found to fetch entity
2625,Raymonde Heudebert,✅ Found to fetch entity
2712,Pieter Holstein,✅ Found to fetch entity
2817,Will Insley,✅ Found to fetch entity
2866,Walter Jacob,✅ Found to fetch entity
2882,Sidney Janis,✅ Found to fetch entity
2901,Werner Jeker,✅ Found to fetch entity
2940,Sven Jonson,✅ Found to fetch entity
2952,Bishin Jumonji,✅ Found to fetch entity
3018,Leo Katz,✅ Found to fetch entity
3029,Kawanishi Hide,✅ Found to fetch entity
3407,Jean Launois,✅ Found to fetch entity
3440,Lawrence Lebduska,✅ Found to fetch entity
3509,Julian E. Levi,✅ Found to fetch entity
3588,Alfred Lombard,✅ Found to fetch entity
3673,Angus MacLise,✅ Found to fetch entity
3706,Zbigniew Makowski,✅ Found to fetch entity
3797,Ezio Martinelli,✅ Found to fetch entity
87,abstract expressionism,is found in movements table
87,3797,is added in human_movement table
87,3797,is found in human_movement table
3914,Mohamed Melehi,✅ Found to fetch entity
3942,Felix Meseck,✅ Found to fetch entity
3973,Tomio Miki,✅ Found to fetch entity
3997,Peter Milton,✅ Found to fetch entity
4008,Marilyn Minter,✅ Found to fetch entity
8,pop art,is found in movements table
8,4008,is added in human_movement table
8,4008,is found in human_movement table
48,contemporary art,is found in movements table
48,4008,is added in human_movement table
48,4008,is found in human_movement table
56,feminist art,is found in movements table
56,4008,is added in human_movement table
56,4008,is found in human_movement table
4216,Iwata Nakayama,✅ Found to fetch entity
4302,Rodolfo Nieto,✅ Found to fetch entity
4386,Koyo Okada,✅ Found to fetch entity
4435,Erik Ortvad,✅ Found to fetch entity
4444,Arthur Osver,✅ Found to fetch entity
4512,Roi Partridge,✅ Found to fetch entity
4686,Isabel Pons,✅ Found to fetch entity
4729,James Prestini,✅ Found to fetch entity
4733,Zlatko Prica,✅ Found to fetch entity
4752,Peter Rose Pulham,✅ Found to fetch entity
4793,Tomas Rajlich,✅ Found to fetch entity
5028,Seymour Rosofsky,✅ Found to fetch entity
5183,Naomi Savage,✅ Found to fetch entity
5487,Kimber Smith,✅ Found to fetch entity
5529,Jørgen Haugen Sørensen,✅ Found to fetch entity
5710,Walter Stuempfig,✅ Found to fetch entity
5738,Hugo Suter,✅ Found to fetch entity
5773,Yasse Tabuchi,✅ Found to fetch entity
5818,Richard Taylor,✅ Found to fetch entity
5878,William Tillyer,✅ Found to fetch entity
5903,Mario Toral,✅ Found to fetch entity
5904,Helen Torr,✅ Found to fetch entity
5928,Joyce Treiman,✅ Found to fetch entity
6040,Tony Urquhart,✅ Found to fetch entity
6222,Todd Walker,✅ Found to fetch entity
6289,Wolfgang Weingart,✅ Found to fetch entity
6415,Adrian Wiszniewski,✅ Found to fetch entity
6445,George Woodman,✅ Found to fetch entity
215,Pattern and Decoration,is found in movements table
215,6445,is added in human_movement table
215,6445,is found in human_movement table
6974,Deborah Kass,✅ Found to fetch entity
7044,Junichi Arai,✅ Found to fetch entity
7446,Moira Dryer,✅ Found to fetch entity
7523,Willie Birch,✅ Found to fetch entity
7726,Jeanne Bardey,✅ Found to fetch entity
8061,Osvaldo Borsani,✅ Found to fetch entity
8092,Suzan Frecon,✅ Found to fetch entity
8094,Marco Breuer,✅ Found to fetch entity
8140,Mario Gabinio,✅ Found to fetch entity
8385,Frank Newbould,✅ Found to fetch entity
8397,Emil Ruder,✅ Found to fetch entity
8502,George Grantham Bain,✅ Found to fetch entity
9345,"Allgemeine Elektricitäts Gesellschaft (A.E.G.), Germany",✅ Found to fetch entity
12318,Sergei Bobrov,✅ Found to fetch entity
14138,Nikki Bell,✅ Found to fetch entity
20080,Robert Blackburn,✅ Found to fetch entity
20354,Alfredo Boulton,✅ Found to fetch entity
23439,Lev Bruni,✅ Found to fetch entity
